OrderID,OrderDate,Region,Category,CustomerSegment,Sales,Discount,Quantity,Profit
101448,2025-05-23,South,Technology,Corporate,1170.02,0.1,11,-56.45
101449,2025-02-28,Central,Office Supplies,Consumer,1271.95,0.2,10,247.31
101450,2025-12-31,South,Furniture,Consumer,275.77,0.3,6,27.61
101451,2025-01-26,South,Office Supplies,Corporate,929.81,0.0,9,85.31
101452,2025-02-16,West,Furniture,Corporate,243.59,0.0,5,1.38
101453,2025-10-15,Central,Technology,Corporate,1150.07,0.3,4,-89.88
101454,2025-09-23,Central,Technology,Corporate,750.16,0.05,7,-16.68
101455,2025-01-16,South,Office Supplies,Consumer,1282.9,0.0,3,11.84
101456,2025-07-18,West,Office Supplies,Corporate,973.18,0.1,8,71.04
101457,2025-10-09,West,Furniture,Consumer,1434.05,0.05,8,34.75
101458,2025-03-27,Central,Furniture,Consumer,2547.49,0.05,11,663.95
101459,2025-09-07,West,Office Supplies,Home Office,591.51,0.05,5,170.87
101460,2025-09-27,East,Furniture,Consumer,1241.52,0.3,10,131.36
101461,2025-12-01,South,Furniture,Corporate,1022.04,0.1,8,220.67
101462,2025-04-27,East,Furniture,Corporate,1386.82,0.15,3,-7.77
101463,2025-01-07,Central,Office Supplies,Corporate,1163.98,0.0,3,228.21
101464,2025-05-17,Central,Technology,Corporate,703.66,0.0,4,-20.08
101465,2025-06-25,West,Technology,Home Office,1301.93,0.15,9,332.36
101466,2025-11-24,West,Furniture,Home Office,1144.98,0.05,5,207.6
101467,2025-11-11,Central,Office Supplies,Home Office,1130.58,0.2,6,0.64
101468,2025-08-03,Central,Furniture,Home Office,1053.4,0.1,4,213.52
101469,2025-03-23,East,Technology,Consumer,1549.19,0.05,9,-94.22
101470,2025-08-11,East,Furniture,Home Office,854.57,0.05,4,61.99
101471,2025-04-13,West,Technology,Consumer,1369.79,0.05,3,362.62
101472,2025-09-30,East,Office Supplies,Corporate,1118.72,0.0,2,53.01
101473,2025-01-14,West,Furniture,Consumer,953.54,0.3,3,92.62
101474,2025-06-08,West,Office Supplies,Consumer,1128.27,0.3,1,-18.91
101475,2025-06-01,South,Furniture,Home Office,1490.93,0.3,11,-7.19
101476,2025-04-18,West,Furniture,Corporate,2814.24,0.0,8,636.01
101477,2025-07-07,East,Furniture,Corporate,1203.17,0.3,1,224.72
101478,2025-10-28,Central,Furniture,Home Office,1080.52,0.2,6,-59.41
101479,2025-04-08,Central,Furniture,Consumer,1014.03,0.1,11,19.38
101480,2025-05-11,East,Office Supplies,Home Office,807.61,0.05,2,91.92
101481,2025-10-20,Central,Office Supplies,Consumer,2271.67,0.3,11,175.17
101482,2025-06-20,West,Technology,Home Office,3768.07,0.0,11,463.78
101483,2025-07-02,Central,Furniture,Home Office,959.01,0.15,3,189.93
101484,2025-12-30,East,Technology,Corporate,750.38,0.0,9,175.74
101485,2025-02-08,Central,Office Supplies,Corporate,454.39,0.05,9,37.84
101486,2025-01-15,West,Technology,Corporate,2831.59,0.05,6,-146.22
101487,2025-01-04,West,Office Supplies,Home Office,1781.87,0.0,7,39.14
101488,2025-12-15,East,Furniture,Corporate,975.52,0.15,5,78.21
101489,2025-07-29,East,Technology,Corporate,1497.35,0.15,7,364.13
101490,2025-06-10,East,Technology,Home Office,1046.67,0.05,6,150.02
101491,2025-01-16,South,Technology,Corporate,717.8,0.0,5,104.98
101492,2025-04-18,South,Technology,Consumer,1694.91,0.1,3,312.77
101493,2025-11-07,West,Furniture,Corporate,1738.9,0.1,2,-46.92
101494,2025-08-15,South,Office Supplies,Consumer,482.65,0.05,5,-5.94
101495,2025-06-19,South,Office Supplies,Corporate,439.3,0.15,8,12.21
101496,2025-02-03,Central,Furniture,Home Office,1480.62,0.1,5,421.62
101497,2025-09-08,South,Office Supplies,Home Office,524.38,0.0,3,143.73
101498,2025-09-04,Central,Technology,Corporate,669.44,0.2,10,90.36
101499,2025-09-26,East,Furniture,Consumer,1490.36,0.2,3,41.82
101500,2025-05-21,Central,Office Supplies,Corporate,1321.57,0.15,5,139.07
101501,2025-10-01,Central,Furniture,Home Office,1017.74,0.3,9,-38.35
101502,2025-04-06,East,Furniture,Corporate,925.75,0.2,8,122.96
101503,2025-08-15,East,Office Supplies,Home Office,799.86,0.0,7,83.96
101504,2025-02-08,West,Office Supplies,Consumer,579.42,0.3,5,-61.14
101505,2025-10-29,West,Furniture,Consumer,1315.25,0.05,9,16.99
101506,2025-01-29,West,Furniture,Home Office,893.47,0.05,2,141.66
101507,2025-11-14,West,Office Supplies,Consumer,472.68,0.0,6,97.84
101508,2025-09-02,Central,Furniture,Home Office,1056.2,0.05,7,-32.89
101509,2025-08-24,Central,Office Supplies,Home Office,692.91,0.0,7,172.59
101510,2025-07-04,West,Furniture,Home Office,450.87,0.0,11,114.98
101511,2025-09-29,South,Furniture,Corporate,641.83,0.2,4,96.84
101512,2025-08-24,West,Furniture,Consumer,656.07,0.3,2,67.53
101513,2025-08-27,South,Office Supplies,Corporate,1549.19,0.2,1,-47.83
101514,2025-09-23,East,Technology,Corporate,1738.71,0.15,1,417.74
101515,2025-12-25,Central,Office Supplies,Consumer,552.43,0.2,3,-9.55
101516,2025-12-06,Central,Furniture,Corporate,1293.18,0.05,7,1.11
101517,2025-03-06,South,Technology,Home Office,463.46,0.3,11,39.98
101518,2025-06-26,West,Technology,Corporate,821.93,0.2,5,14.84
101519,2025-01-03,Central,Furniture,Home Office,2330.27,0.0,7,687.94
101520,2025-05-22,South,Office Supplies,Consumer,911.94,0.2,9,48.9
101521,2025-06-07,East,Technology,Corporate,1627.12,0.05,8,-9.91
101522,2025-11-20,East,Technology,Consumer,903.35,0.15,1,229.71
101523,2025-05-26,Central,Office Supplies,Home Office,1204.93,0.3,4,49.05
101524,2025-10-20,West,Office Supplies,Corporate,843.21,0.1,5,91.52
101525,2025-06-02,South,Technology,Home Office,973.62,0.3,7,-7.06
101526,2025-07-12,Central,Office Supplies,Home Office,2546.24,0.0,11,660.29
101527,2025-03-14,East,Technology,Home Office,2016.42,0.05,8,80.18
101528,2025-11-01,West,Furniture,Consumer,953.77,0.05,8,-58.75
101529,2025-12-10,South,Office Supplies,Consumer,1348.13,0.1,4,135.7
101530,2025-05-20,Central,Technology,Consumer,1791.01,0.15,11,434.46
101531,2025-07-06,South,Office Supplies,Corporate,1785.12,0.0,7,91.24
101532,2025-10-20,West,Office Supplies,Home Office,1353.97,0.15,11,-1.99
101533,2025-03-02,West,Technology,Consumer,288.87,0.1,2,54.82
101534,2025-07-17,East,Furniture,Home Office,2390.97,0.0,9,566.53
101535,2025-10-22,West,Technology,Consumer,1737.75,0.2,6,77.31
101536,2025-11-15,Central,Office Supplies,Home Office,1032.13,0.15,4,215.15
101537,2025-10-29,South,Technology,Consumer,1228.45,0.2,6,-65.17
101538,2025-12-10,West,Office Supplies,Consumer,1730.24,0.0,7,148.45
101539,2025-01-11,West,Technology,Consumer,2070.01,0.1,10,137.14
101540,2025-03-03,Central,Furniture,Consumer,958.99,0.2,8,-0.89
101541,2025-11-29,South,Furniture,Home Office,771.73,0.2,4,-27.86
101542,2025-08-14,South,Furniture,Consumer,999.35,0.05,9,58.41
101543,2025-06-02,East,Furniture,Consumer,1507.79,0.0,6,-65.35
101544,2025-07-18,East,Technology,Consumer,906.39,0.3,1,99.92
101545,2025-02-21,South,Furniture,Home Office,451.58,0.1,3,76.65
101546,2025-09-17,Central,Technology,Consumer,1249.7,0.05,1,124.86
101547,2025-02-28,Central,Office Supplies,Home Office,1513.56,0.15,6,29.48
101548,2025-03-13,East,Office Supplies,Corporate,1322.35,0.1,6,102.19
101549,2025-05-28,West,Office Supplies,Home Office,1338.07,0.05,7,374.45
101550,2025-12-15,Central,Furniture,Corporate,1642.26,0.15,1,202.52
101551,2025-03-04,West,Furniture,Consumer,1842.11,0.1,1,344.97
101552,2025-11-06,Central,Furniture,Consumer,1511.48,0.05,5,27.59
101553,2025-08-31,South,Office Supplies,Home Office,1340.93,0.1,5,-64.73
101554,2025-11-26,East,Office Supplies,Consumer,1403.41,0.2,1,-120.54
101555,2025-04-17,West,Office Supplies,Consumer,540.18,0.05,7,58.33
101556,2025-08-14,West,Office Supplies,Home Office,681.01,0.2,7,101.13
101557,2025-11-09,South,Technology,Consumer,3232.41,0.05,6,710.35
101558,2025-08-06,Central,Technology,Corporate,1875.11,0.2,7,281.05
101559,2025-08-29,West,Furniture,Corporate,1046.58,0.0,6,301.12
101560,2025-09-16,Central,Furniture,Consumer,1414.62,0.2,10,-137.82
101561,2025-09-19,South,Office Supplies,Consumer,830.82,0.0,2,221.39
101562,2025-01-05,East,Technology,Corporate,1470.0,0.3,5,138.84
101563,2025-09-18,West,Technology,Consumer,1763.54,0.1,7,-32.43
101564,2025-02-23,Central,Furniture,Corporate,2040.56,0.15,2,311.15
101565,2025-02-16,West,Technology,Home Office,1298.86,0.15,5,116.05
101566,2025-08-03,Central,Furniture,Corporate,532.71,0.15,3,17.5
101567,2025-06-26,Central,Office Supplies,Consumer,1860.57,0.0,9,77.67
101568,2025-01-09,Central,Office Supplies,Consumer,1400.99,0.15,10,100.5
101569,2025-04-09,South,Furniture,Corporate,714.8,0.15,1,-8.24
101570,2025-01-20,East,Office Supplies,Corporate,689.46,0.2,7,-59.3
101571,2025-08-29,West,Office Supplies,Consumer,1972.12,0.3,10,321.58
101572,2025-03-02,East,Technology,Consumer,815.37,0.15,4,97.31
101573,2025-06-27,Central,Technology,Consumer,1467.91,0.0,5,124.12
101574,2025-12-04,Central,Technology,Home Office,2021.24,0.2,1,98.24
101575,2025-03-03,East,Technology,Home Office,1220.67,0.0,5,329.56
101576,2025-05-25,East,Technology,Corporate,1454.74,0.05,11,75.17
101577,2025-08-04,West,Furniture,Corporate,886.22,0.15,8,36.04
101578,2025-01-03,Central,Furniture,Home Office,1492.31,0.0,6,348.38
101579,2025-06-09,East,Technology,Home Office,1136.08,0.0,2,27.49
101580,2025-08-15,South,Office Supplies,Corporate,575.1,0.2,2,73.19
101581,2025-09-26,Central,Office Supplies,Home Office,361.67,0.05,11,34.01
101582,2025-04-30,Central,Furniture,Corporate,1623.29,0.05,9,192.18
101583,2025-03-30,West,Furniture,Consumer,1842.48,0.15,1,352.18
101584,2025-11-25,South,Furniture,Corporate,1008.9,0.3,2,219.39
101585,2025-03-09,West,Office Supplies,Home Office,651.7,0.1,8,146.19
101586,2025-12-23,South,Furniture,Home Office,1030.26,0.1,6,-24.66
101587,2025-04-08,West,Office Supplies,Home Office,1946.86,0.2,3,-65.38
101588,2025-09-24,South,Furniture,Corporate,1106.77,0.15,3,57.19
101589,2025-04-15,South,Office Supplies,Home Office,1278.62,0.2,11,191.09
101590,2025-11-19,South,Furniture,Corporate,1059.4,0.3,9,40.75
101591,2025-05-03,East,Furniture,Consumer,838.16,0.15,2,195.85
101592,2025-01-29,Central,Office Supplies,Consumer,1188.01,0.05,10,-57.8
101593,2025-05-17,South,Furniture,Home Office,1441.9,0.1,5,17.76
101594,2025-07-14,East,Technology,Corporate,1295.03,0.0,7,40.31
101595,2025-08-14,East,Office Supplies,Corporate,2554.37,0.1,6,490.46
101596,2025-11-28,West,Furniture,Home Office,1506.06,0.15,1,108.38
101597,2025-06-19,Central,Office Supplies,Corporate,1861.74,0.3,10,-268.92
101598,2025-01-09,Central,Furniture,Home Office,852.53,0.1,3,172.93
101599,2025-02-09,West,Technology,Home Office,1027.19,0.0,5,86.15
101600,2025-01-25,Central,Furniture,Consumer,721.87,0.05,3,21.44
101601,2025-09-18,West,Furniture,Home Office,1095.88,0.05,3,1.03
101602,2025-08-14,East,Technology,Corporate,755.6,0.15,5,188.92
101603,2025-05-04,East,Office Supplies,Home Office,2353.83,0.1,8,624.28
101604,2025-02-07,South,Furniture,Consumer,918.79,0.15,10,-65.85
101605,2025-11-24,West,Furniture,Consumer,1411.07,0.1,8,3.94
101606,2025-09-08,East,Technology,Corporate,303.81,0.2,8,37.19
101607,2025-06-25,East,Office Supplies,Home Office,2636.33,0.15,6,390.33
101608,2025-03-31,West,Office Supplies,Corporate,903.61,0.1,9,64.34
101609,2025-02-06,East,Technology,Corporate,1373.1,0.2,5,128.63
101610,2025-11-12,Central,Technology,Home Office,1117.11,0.15,10,178.71
101611,2025-06-25,East,Furniture,Consumer,787.56,0.05,7,224.47
101612,2025-10-11,West,Technology,Corporate,1177.61,0.3,1,139.3
101613,2025-03-22,Central,Technology,Corporate,751.35,0.2,4,-57.0
101614,2025-04-24,Central,Technology,Consumer,2056.83,0.15,1,340.62
101615,2025-02-09,East,Office Supplies,Home Office,818.07,0.0,10,-20.4
101616,2025-10-28,South,Technology,Home Office,673.79,0.3,2,24.21
101617,2025-08-12,Central,Furniture,Home Office,1316.32,0.05,6,168.86
101618,2025-11-14,West,Furniture,Consumer,2312.53,0.3,1,319.03
101619,2025-12-15,South,Furniture,Corporate,675.88,0.3,9,-98.49
101620,2025-04-25,South,Technology,Consumer,874.34,0.2,6,180.98
101621,2025-07-05,Central,Office Supplies,Corporate,974.89,0.1,8,158.23
101622,2025-11-19,East,Technology,Corporate,2412.51,0.0,10,-92.78
101623,2025-02-25,South,Technology,Home Office,1420.15,0.1,10,-34.26
101624,2025-02-09,East,Furniture,Home Office,323.92,0.3,8,-43.85
101625,2025-12-20,Central,Technology,Home Office,1233.63,0.0,2,287.93
101626,2025-02-09,West,Office Supplies,Consumer,1335.56,0.15,2,-49.1
101627,2025-12-13,South,Furniture,Home Office,630.07,0.15,3,-52.38
101628,2025-08-25,West,Office Supplies,Consumer,754.47,0.1,11,-24.35
101629,2025-10-16,East,Office Supplies,Home Office,1190.68,0.3,8,67.91
101630,2025-09-19,East,Office Supplies,Home Office,1207.89,0.1,11,120.78
101631,2025-08-04,West,Technology,Home Office,814.48,0.1,8,6.34
101632,2025-05-27,Central,Technology,Consumer,692.49,0.2,5,160.81
101633,2025-12-02,Central,Technology,Corporate,580.91,0.3,2,96.59
101634,2025-06-17,South,Technology,Consumer,1365.7,0.05,11,67.85
101635,2025-04-02,South,Furniture,Consumer,1370.44,0.1,4,126.43
101636,2025-12-19,Central,Technology,Consumer,295.18,0.15,4,26.93
101637,2025-02-28,Central,Furniture,Corporate,1503.71,0.3,7,195.16
101638,2025-02-28,West,Office Supplies,Consumer,1030.37,0.3,4,8.59
101639,2025-10-31,East,Furniture,Home Office,813.15,0.3,10,42.44
101640,2025-06-18,East,Technology,Corporate,1431.96,0.15,6,75.39
101641,2025-09-26,South,Furniture,Consumer,627.46,0.1,11,124.81
101642,2025-12-29,Central,Technology,Consumer,294.7,0.3,2,16.41
101643,2025-02-14,West,Technology,Corporate,1165.96,0.3,2,182.21
101644,2025-12-11,South,Furniture,Consumer,1541.42,0.1,11,-97.8
101645,2025-06-30,West,Furniture,Corporate,1729.05,0.15,5,405.62
101646,2025-06-19,Central,Office Supplies,Home Office,1434.39,0.2,1,267.52
101647,2025-12-22,Central,Office Supplies,Consumer,926.46,0.3,2,141.61
101648,2025-07-10,Central,Office Supplies,Consumer,442.39,0.0,3,0.85
101649,2025-06-04,East,Office Supplies,Home Office,3219.47,0.15,9,-8.1
101650,2025-07-07,Central,Office Supplies,Consumer,425.71,0.0,9,133.12
101651,2025-01-07,South,Furniture,Consumer,818.81,0.1,7,219.66
101652,2025-05-13,East,Office Supplies,Corporate,1801.16,0.05,5,30.9
101653,2025-08-23,West,Furniture,Consumer,735.34,0.1,2,56.5
101654,2025-02-14,South,Office Supplies,Home Office,695.8,0.1,2,-17.84
101655,2025-11-10,South,Technology,Consumer,382.08,0.1,8,5.29
101656,2025-09-06,West,Office Supplies,Corporate,1607.52,0.3,3,-131.25
101657,2025-01-31,East,Technology,Home Office,2373.42,0.15,7,-166.27
101658,2025-01-23,South,Furniture,Home Office,622.15,0.15,6,71.18
101659,2025-06-09,South,Office Supplies,Home Office,434.94,0.05,6,9.75
101660,2025-12-29,South,Furniture,Home Office,1071.48,0.0,3,339.8
101661,2025-06-07,East,Office Supplies,Corporate,777.04,0.0,6,109.34
101662,2025-02-08,East,Furniture,Corporate,1047.71,0.0,4,86.82
101663,2025-03-23,East,Office Supplies,Corporate,557.46,0.1,1,141.89
101664,2025-12-22,South,Office Supplies,Corporate,712.62,0.05,8,116.16
101665,2025-09-15,Central,Technology,Consumer,2415.54,0.1,9,-87.72
101666,2025-07-25,West,Furniture,Corporate,418.11,0.05,3,49.14
101667,2025-03-18,Central,Furniture,Consumer,916.05,0.2,11,42.63
101668,2025-01-12,East,Furniture,Home Office,843.47,0.15,1,154.44
101669,2025-10-22,South,Furniture,Consumer,1559.68,0.3,1,166.41
101670,2025-08-12,South,Furniture,Consumer,1040.59,0.3,1,-13.33
101671,2025-01-13,Central,Technology,Consumer,607.07,0.3,9,14.39
101672,2025-02-15,Central,Office Supplies,Corporate,1114.06,0.1,10,121.01
101673,2025-06-04,West,Technology,Corporate,777.94,0.2,5,30.84
101674,2025-04-23,South,Furniture,Home Office,2023.31,0.0,3,-20.52
101675,2025-08-21,Central,Furniture,Corporate,1120.86,0.3,10,207.38
101676,2025-01-17,West,Office Supplies,Consumer,684.23,0.2,9,90.44
101677,2025-12-26,East,Technology,Corporate,486.61,0.3,10,11.58
101678,2025-08-11,Central,Office Supplies,Corporate,1319.11,0.15,9,146.09
101679,2025-12-20,East,Office Supplies,Consumer,292.5,0.3,6,-20.81
101680,2025-07-07,West,Technology,Home Office,940.29,0.15,5,90.56
101681,2025-12-10,East,Office Supplies,Corporate,1534.38,0.3,1,193.38
101682,2025-12-31,South,Technology,Home Office,347.06,0.3,6,16.47
101683,2025-06-12,South,Technology,Consumer,977.33,0.15,5,76.08
101684,2025-11-22,East,Furniture,Corporate,501.55,0.3,9,10.57
101685,2025-03-15,South,Office Supplies,Home Office,912.69,0.2,7,150.72
101686,2025-08-21,West,Furniture,Home Office,431.33,0.0,3,98.66
101687,2025-08-12,South,Office Supplies,Consumer,853.0,0.1,5,165.65
101688,2025-11-15,East,Office Supplies,Corporate,1592.24,0.3,6,-93.81
101689,2025-03-01,East,Furniture,Home Office,1818.58,0.0,11,324.84
101690,2025-12-01,East,Furniture,Home Office,882.69,0.05,2,195.54
101691,2025-08-10,Central,Furniture,Home Office,2073.58,0.05,7,292.86
101692,2025-02-06,East,Technology,Home Office,683.04,0.1,9,139.95
101693,2025-10-05,West,Office Supplies,Home Office,475.14,0.3,10,78.93
101694,2025-07-15,South,Technology,Home Office,2236.88,0.3,9,-191.61
101695,2025-12-18,South,Office Supplies,Home Office,1608.06,0.15,5,21.46
101696,2025-08-30,Central,Office Supplies,Home Office,871.72,0.1,8,121.3
101697,2025-11-20,Central,Technology,Home Office,860.61,0.2,9,-8.16
101698,2025-08-07,West,Technology,Home Office,1619.58,0.3,6,321.18
101699,2025-07-11,East,Office Supplies,Corporate,811.59,0.15,4,-22.86
101700,2025-01-17,Central,Furniture,Consumer,729.32,0.1,4,35.55
101701,2025-01-12,South,Furniture,Consumer,1312.44,0.1,3,373.47
101702,2025-07-12,Central,Furniture,Consumer,731.54,0.2,9,-34.14
101703,2025-01-22,Central,Furniture,Home Office,2445.16,0.2,10,120.78
101704,2025-04-30,East,Office Supplies,Consumer,1088.17,0.0,11,71.93
101705,2025-07-29,Central,Furniture,Home Office,836.39,0.05,11,194.84
101706,2025-11-02,West,Furniture,Corporate,460.13,0.1,6,13.44
101707,2025-09-27,South,Furniture,Consumer,1177.0,0.0,8,11.45
101708,2025-07-11,East,Office Supplies,Corporate,1039.07,0.15,2,254.84
101709,2025-06-24,South,Technology,Corporate,1224.96,0.15,4,21.36
101710,2025-10-12,West,Furniture,Home Office,1907.21,0.05,2,396.28
101711,2025-07-23,West,Office Supplies,Consumer,1258.17,0.15,11,9.45
101712,2025-06-13,Central,Office Supplies,Corporate,869.23,0.05,11,-0.51
101713,2025-09-08,Central,Furniture,Consumer,212.3,0.15,3,41.8
101714,2025-08-15,Central,Technology,Corporate,2287.24,0.15,2,-181.69
101715,2025-01-07,South,Technology,Corporate,1582.89,0.1,9,62.52
101716,2025-01-29,West,Technology,Home Office,1413.16,0.2,9,243.01
101717,2025-02-02,East,Office Supplies,Consumer,996.97,0.1,6,105.84
101718,2025-05-14,Central,Furniture,Home Office,1033.92,0.0,7,212.1
101719,2025-03-20,South,Furniture,Home Office,681.86,0.2,5,-62.69
101720,2025-02-27,Central,Office Supplies,Home Office,1088.45,0.1,10,211.26
101721,2025-01-26,West,Furniture,Home Office,1048.94,0.2,1,-55.64
101722,2025-08-14,East,Furniture,Home Office,1291.0,0.2,4,235.68
101723,2025-10-12,West,Technology,Corporate,1266.46,0.2,4,116.61
101724,2025-01-04,South,Furniture,Consumer,716.99,0.15,8,124.39
101725,2025-04-09,Central,Furniture,Consumer,826.19,0.2,5,-31.33
101726,2025-02-08,West,Office Supplies,Home Office,1153.55,0.15,3,53.42
101727,2025-09-28,South,Office Supplies,Consumer,1901.83,0.3,1,279.12
101728,2025-10-12,Central,Technology,Corporate,313.81,0.2,1,69.14
101729,2025-06-06,East,Office Supplies,Home Office,1417.17,0.15,5,-22.91
101730,2025-03-16,West,Technology,Corporate,1305.97,0.2,8,231.01
101731,2025-10-15,Central,Technology,Corporate,1617.63,0.0,9,-15.91
101732,2025-05-10,Central,Furniture,Home Office,1100.83,0.1,10,81.67
101733,2025-06-24,Central,Technology,Corporate,740.78,0.3,10,146.18
101734,2025-03-25,Central,Furniture,Home Office,911.78,0.2,2,212.48
101735,2025-01-22,West,Technology,Corporate,1153.01,0.0,5,68.92
101736,2025-01-27,Central,Office Supplies,Consumer,395.29,0.1,4,-4.73
101737,2025-07-14,South,Office Supplies,Consumer,1274.23,0.05,3,-14.47
101738,2025-12-03,West,Office Supplies,Consumer,1195.17,0.3,11,33.37
101739,2025-08-24,Central,Technology,Home Office,1377.39,0.3,8,-159.68
101740,2025-04-02,West,Technology,Corporate,886.19,0.2,2,13.62
101741,2025-01-21,South,Furniture,Corporate,2300.35,0.05,2,-138.88
101742,2025-10-30,South,Furniture,Consumer,131.84,0.1,5,1.67
101743,2025-12-23,West,Furniture,Consumer,1310.73,0.1,10,327.38
101744,2025-03-25,Central,Furniture,Home Office,1477.73,0.2,10,71.99
101745,2025-09-19,Central,Technology,Home Office,1012.33,0.0,10,-22.99
101746,2025-05-27,South,Technology,Corporate,932.91,0.2,1,114.43
101747,2025-09-14,Central,Furniture,Home Office,1883.09,0.0,7,571.68
101748,2025-02-27,South,Technology,Home Office,1618.57,0.2,9,88.69
101749,2025-01-15,Central,Technology,Home Office,807.48,0.0,2,146.14
101750,2025-06-11,South,Technology,Consumer,615.91,0.15,10,147.93
101751,2025-06-12,East,Technology,Consumer,1450.57,0.0,1,152.41
101752,2025-11-16,Central,Furniture,Corporate,1136.07,0.0,9,222.55
101753,2025-10-08,Central,Furniture,Home Office,2003.32,0.1,2,159.72
101754,2025-10-07,Central,Technology,Consumer,412.95,0.05,9,119.48
101755,2025-01-12,West,Office Supplies,Home Office,270.82,0.2,8,18.89
101756,2025-10-01,Central,Furniture,Corporate,908.83,0.1,7,222.08
101757,2025-09-28,West,Furniture,Home Office,1854.34,0.05,11,224.37
101758,2025-07-27,West,Office Supplies,Corporate,1182.14,0.1,1,193.83
101759,2025-01-27,South,Furniture,Corporate,775.65,0.3,4,-5.53
101760,2025-03-13,West,Office Supplies,Consumer,1280.98,0.1,11,328.14
101761,2025-03-01,West,Office Supplies,Home Office,1477.17,0.2,11,181.25
101762,2025-05-25,East,Technology,Consumer,1302.74,0.3,7,-185.81
101763,2025-04-03,Central,Furniture,Home Office,2343.43,0.15,6,-220.78
101764,2025-11-05,West,Office Supplies,Home Office,1777.36,0.1,1,296.56
101765,2025-01-08,Central,Technology,Corporate,1925.08,0.2,7,-143.2
101766,2025-03-20,West,Furniture,Corporate,512.87,0.0,2,110.26
101767,2025-01-27,South,Technology,Home Office,569.07,0.05,8,29.86
101768,2025-06-23,East,Technology,Consumer,1552.54,0.2,2,128.45
101769,2025-02-19,West,Office Supplies,Corporate,1466.27,0.15,4,-52.01
101770,2025-07-18,Central,Furniture,Corporate,503.54,0.2,6,-12.87
101771,2025-12-15,South,Technology,Home Office,1037.94,0.2,8,46.7
101772,2025-06-30,Central,Office Supplies,Home Office,1097.27,0.0,11,215.31
101773,2025-01-24,South,Office Supplies,Corporate,1117.35,0.05,3,-10.11
101774,2025-11-12,East,Technology,Consumer,2810.08,0.3,6,-129.05
101775,2025-02-15,South,Technology,Corporate,2260.24,0.05,6,22.4
101776,2025-01-15,Central,Office Supplies,Home Office,617.9,0.15,1,135.44
101777,2025-06-02,Central,Technology,Corporate,1692.5,0.3,6,151.92
101778,2025-08-10,West,Technology,Home Office,593.59,0.3,1,13.86
101779,2025-07-25,South,Furniture,Corporate,1363.92,0.05,9,386.95
101780,2025-09-30,Central,Office Supplies,Home Office,1432.53,0.0,4,318.39
101781,2025-08-24,West,Technology,Home Office,656.72,0.15,5,160.85
101782,2025-12-06,East,Office Supplies,Consumer,695.36,0.0,1,118.98
101783,2025-08-16,Central,Furniture,Home Office,1366.02,0.0,1,1.48
101784,2025-01-09,West,Office Supplies,Corporate,1803.41,0.3,9,180.18
101785,2025-06-15,Central,Office Supplies,Home Office,1547.7,0.2,6,-65.18
101786,2025-11-15,South,Office Supplies,Corporate,1107.89,0.2,10,12.57
101787,2025-08-02,West,Furniture,Consumer,975.87,0.2,10,70.16
101788,2025-04-27,South,Furniture,Corporate,715.77,0.3,6,-65.69
101789,2025-12-10,East,Office Supplies,Consumer,1054.17,0.1,5,-79.74
101790,2025-03-13,South,Office Supplies,Consumer,389.49,0.0,6,27.66
101791,2025-03-05,West,Furniture,Home Office,328.76,0.05,8,78.35
101792,2025-07-24,Central,Technology,Consumer,860.44,0.15,7,-81.15
101793,2025-07-28,West,Furniture,Corporate,1084.83,0.1,7,-46.48
101794,2025-03-13,South,Office Supplies,Consumer,1899.84,0.2,9,345.52
101795,2025-10-04,South,Technology,Consumer,1437.15,0.3,9,-52.94
101796,2025-10-01,Central,Technology,Home Office,618.84,0.1,9,163.25
101797,2025-11-16,East,Technology,Corporate,1595.76,0.3,1,-14.86
101798,2025-12-04,West,Furniture,Consumer,608.4,0.1,11,128.64
101799,2025-04-05,Central,Furniture,Home Office,869.84,0.0,11,39.8
101800,2025-06-15,Central,Furniture,Home Office,717.65,0.0,6,-19.46
101801,2025-02-01,Central,Furniture,Corporate,905.31,0.3,5,159.49
101802,2025-01-11,West,Office Supplies,Home Office,2647.06,0.05,8,731.73
101803,2025-10-28,West,Technology,Consumer,1176.88,0.15,11,190.65
101804,2025-08-05,West,Office Supplies,Home Office,3067.28,0.15,10,567.22
101805,2025-10-16,East,Furniture,Corporate,496.14,0.2,8,-56.57
101806,2025-04-12,Central,Furniture,Corporate,524.0,0.05,8,111.22
101807,2025-09-24,South,Office Supplies,Home Office,1652.36,0.15,5,123.45
101808,2025-08-02,South,Technology,Consumer,1083.38,0.1,10,91.22
101809,2025-06-28,Central,Technology,Home Office,654.98,0.1,11,76.3
101810,2025-03-29,South,Furniture,Corporate,1106.18,0.15,10,0.38
101811,2025-02-10,East,Furniture,Home Office,398.37,0.1,1,69.43
101812,2025-03-17,East,Furniture,Home Office,998.52,0.3,4,-40.57
101813,2025-02-15,West,Furniture,Consumer,375.22,0.1,7,46.28
101814,2025-06-09,West,Technology,Home Office,1078.14,0.3,2,-107.1
101815,2025-03-21,West,Office Supplies,Consumer,630.28,0.2,7,83.9
101816,2025-11-06,West,Technology,Home Office,682.85,0.1,5,-9.0
101817,2025-03-27,West,Office Supplies,Home Office,2107.7,0.3,6,-183.26
101818,2025-04-02,South,Furniture,Consumer,957.5,0.15,6,-87.15
101819,2025-05-28,South,Furniture,Consumer,573.29,0.0,5,-2.83
